mou,totmrc,vceovr,datovr,roam,change_mou,change_rev,drop_vce,blck_vce,unan_vce,plcd_dat,recv_vce,custcare,ccrndmou,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,mou_peav,mou_pead,opk_vce,mou_opkv,drop_blk,complete,callwait,months,uniqsubs,actvsubs,asl_flag,adjrev,adjmou,avgrev,avg3qty,avg6rev,refurb_new,hnd_price,phones,models,hnd_webcap,lor,dwlltype,adults,income,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,new_cell_N,new_cell_U,new_cell_Y,prizm_social_one_C,prizm_social_one_R,prizm_social_one_S,prizm_social_one_T,prizm_social_one_U,dualband_N,dualband_T,dualband_Y,marital_A,marital_B,marital_M,marital_S,marital_U,dualband_U
428.5,44.99,16.5,0.0,0.0,-12.5,-13.49,3.0,0.666666667,8.666666667,0.0,32.66666667,1.0,5.666666667,0.0,207.8933333,0.0,143.1266667,35.0,25.70333333,14.0,72.00666667,172.8,0.0,42.33333333,178.22,3.666666667,76.0,3.0,9,1,1,0,522.25,3460.0,65.28,109,63.0,0,149.9899902,1.0,1.0,0,4.0,0,1.0,8.0,0,0,0,1,249.0,1095321,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
492.25,44.99,27.8,0.0975,0.0,-71.25,-32.705,5.333333333,0.666666667,116.0,0.333333333,41.33333333,0.0,0.0,0.666666667,224.7266667,0.19,77.78666667,36.0,45.86,9.0,18.00333333,174.0933333,0.0,67.0,128.42,6.0,167.0,2.0,7,2,2,0,389.39,2771.0,64.9,229,65.0,0,149.9899902,1.0,1.0,0,13.0,1,4.0,6.0,0,0,0,0,188.0,1095322,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
989.75,44.99,15.1,0.0,0.195,-575.75,-14.275,7.333333333,0.666666667,35.0,0.0,51.0,3.333333333,16.0,0.666666667,567.73,0.0,197.6066667,33.33333333,70.42666667,11.33333333,87.47666667,145.1466667,0.0,74.66666667,620.19,8.0,108.6666667,4.0,7,3,2,0,268.83,5444.0,53.77,148,57.95863987707208,0,199.9899902,2.0,2.0,0,5.0,0,1.0,3.0,0,0,0,1,146.0,1095323,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
681.5,49.99,24.3,0.195,0.2575,-14.5,-23.7225,7.666666667,1.333333333,37.0,0.333333333,72.0,0.0,0.0,0.666666667,445.4233333,0.026666667,85.39,42.66666667,26.82,0.0,0.0,406.5433333,0.026666667,54.33333333,124.2633333,9.0,171.0,0.0,7,1,1,1,479.28,4065.0,79.88,204,80.0,0,149.9899902,1.0,1.0,0,4.0,1,1.0,1.0,0,0,0,0,188.0,1095324,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
289.0,44.99,5.8625,0.0,0.0,-64.0,-7.625,5.333333333,31.33333333,17.33333333,0.0,24.0,1.666666667,7.0,0.333333333,153.47,0.0,57.48,28.33333333,58.61333333,9.0,32.08,159.24,0.0,26.0,51.70666667,36.66666667,81.0,0.0,7,4,2,0,237.17,1651.0,47.43,118,57.95863987707208,1,99.98999023,2.0,2.0,0,7.0,0,2.0,8.0,0,0,0,1,10.0,1095325,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2356.75,74.99,7.2,0.0,0.32,-401.75,-4.0175,35.66666667,2.333333333,126.6666667,0.0,566.0,12.66666667,18.66666667,0.0,1127.356667,0.0,788.0633333,172.3333333,102.9633333,2.666666667,7.08,723.71,0.0,601.6666667,1191.716667,38.0,725.3333333,26.33333333,9,1,1,1,872.46,16736.0,109.06,1010,118.0,0,199.9899902,1.0,1.0,0,6.0,1,2.0,6.0,0,0,0,0,249.0,1095326,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
935.25,40.64,78.575,0.0,3.5,608.75,8.7,4.0,0.666666667,32.0,0.333333333,24.66666667,0.0,0.0,0.0,109.16,0.01,34.86,4.0,3.596666667,1.666666667,2.106666667,91.20333333,0.01,36.0,52.81666667,4.666666667,72.66666667,0.0,9,1,1,0,889.33,5049.0,111.17,311,121.0,1,99.98999023,2.0,2.0,0,9.0,1,1.0,3.0,0,0,0,0,44.0,1095327,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
822.25,40.03,0.0,0.0975,0.0,2.75,-0.385,5.333333333,12.0,8.333333333,0.0,27.33333333,0.666666667,2.0,0.0,247.06,0.0,74.83,17.0,28.19,3.0,3.67,159.3066667,0.0,50.33333333,162.5833333,17.33333333,68.66666667,0.333333333,9,1,1,0,430.07,4989.0,53.76,139,59.0,0,149.9899902,1.0,1.0,0,4.0,1,1.0,6.0,0,0,0,0,249.0,1095328,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1193.5,44.91,24.9,0.0,0.0,-206.5,-16.09,58.33333333,5.333333333,105.3333333,0.0,379.0,3.0,6.333333333,1.333333333,257.3233333,0.0,453.12,54.66666667,40.18333333,2.666666667,3.736666667,197.19,0.0,399.0,513.2533333,63.66666667,310.0,21.33333333,7,1,1,0,391.46,8325.0,65.24,634,65.0,0,129.9899902,1.0,1.0,0,6.0,1,2.0,4.0,0,1,0,0,188.0,1095329,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2582.0,122.4925,45.9,0.15,22.47,-523.0,-77.59,9.333333333,1.0,166.3333333,122.6666667,239.3333333,20.0,89.33333333,0.0,1003.433333,469.3933333,453.0433333,46.66666667,67.38333333,1.0,4.876666667,1040.056667,151.11,146.0,416.4166667,13.66666667,510.6666667,0.0,7,2,0,1,1354.42,13192.0,270.88,789,57.95863987707208,0,149.9899902,1.0,1.0,0,2.0,1,4.0,7.0,0,0,0,0,188.0,1095330,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
318.75,49.99,0.0,0.0,0.0,70.25,4.14,0.333333333,1.666666667,4.333333333,0.0,33.66666667,0.0,0.0,0.666666667,160.0933333,0.0,72.8,16.66666667,15.03666667,0.333333333,0.483333333,158.1166667,0.0,41.66666667,74.77666667,2.0,94.0,0.333333333,9,2,1,0,357.64,2686.0,51.09,111,51.0,0,79.98999023,1.0,1.0,0,0.0,0,1.0,8.0,0,0,0,0,268.0,1095331,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
488.25,69.99,0.0,0.0,0.5175,-124.25,-13.8175,2.333333333,1.333333333,8.0,0.0,69.33333333,0.0,0.0,0.0,349.9933333,0.0,164.9866667,16.66666667,26.47666667,7.0,44.19,279.7233333,0.0,35.66666667,235.27,3.666666667,81.0,0.333333333,9,1,1,0,598.97,4023.0,74.87,353,78.0,0,149.9899902,1.0,1.0,0,0.0,1,1.0,7.0,0,0,0,0,249.0,1095332,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
958.0,69.99,34.65,0.0,2.88,-374.0,-35.08,12.0,13.66666667,38.0,0.0,72.0,0.666666667,1.333333333,0.0,518.89,0.0,275.99,47.33333333,70.12333333,11.66666667,67.62666667,388.3366667,0.0,86.33333333,406.5433333,25.66666667,197.6666667,3.333333333,7,1,1,0,588.11,6361.0,98.02,277,98.0,0,149.9899902,1.0,1.0,0,11.0,1,1.0,7.0,0,0,0,0,187.0,1095333,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1814.5,94.99,72.9,0.0,0.0,-1313.5,-75.375,14.66666667,28.0,275.0,0.0,434.3333333,18.66666667,26.66666667,0.666666667,818.6233333,0.0,522.1966667,61.33333333,55.15333333,15.33333333,17.57666667,742.0533333,0.0,510.0,598.76,42.66666667,763.3333333,30.33333333,7,1,1,1,1236.61,14068.0,206.1,1185,206.0,0,129.9899902,1.0,1.0,0,6.0,0,2.0,4.0,0,0,0,0,187.0,1095334,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
581.25,44.99,20.5,3.0225,0.0,-6.25,-8.7725,5.333333333,29.33333333,10.0,2.666666667,39.66666667,0.333333333,1.0,0.0,246.5666667,4.983333333,191.1,28.33333333,16.00333333,5.333333333,40.73666667,184.92,1.473333333,63.33333333,252.7466667,34.66666667,105.0,2.0,7,1,1,0,312.06,2827.0,52.01,144,52.0,0,199.9899902,1.0,1.0,0,4.0,1,3.0,3.0,1,1,1,1,187.0,1095335,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1321.75,84.99,0.0,0.0975,3.375,49.25,8.045,20.0,3.666666667,69.66666667,0.333333333,363.3333333,0.666666667,1.333333333,2.666666667,483.43,0.1,307.9766667,34.66666667,30.74666667,3.666666667,3.413333333,538.2033333,0.1,263.6666667,253.2033333,23.66666667,353.3333333,0.0,9,1,1,0,734.67,11341.0,91.83,632,86.0,0,99.98999023,1.0,1.0,0,12.0,0,4.0,9.0,0,0,0,1,248.0,1095336,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
690.0,49.99,14.1,0.0,0.0,380.0,44.925,6.0,1.666666667,46.66666667,0.0,48.66666667,7.0,9.0,0.0,328.94,0.0,124.7766667,13.66666667,20.49,1.666666667,3.83,215.2633333,0.0,76.66666667,238.45,7.666666667,148.3333333,0.666666667,9,1,1,0,365.01,4228.0,45.63,176,40.0,0,199.9899902,1.0,1.0,0,3.0,0,1.0,7.0,0,0,0,1,248.0,1095337,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
779.25,56.2425,4.8125,0.0,0.0,-23.25,-6.2525,1.0,1.666666667,24.66666667,0.0,30.66666667,8.333333333,45.66666667,0.0,565.6066667,0.0,131.0066667,9.0,15.52333333,2.333333333,17.91,403.9533333,0.0,30.0,292.66,2.666666667,96.33333333,0.666666667,7,3,1,1,381.15,3974.0,76.23,122,57.95863987707208,0,149.9899902,1.0,1.0,0,9.0,0,5.0,9.0,0,0,0,0,187.0,1095338,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2333.5,94.99,2.5,0.0,0.195,-263.5,-2.98,19.0,16.33333333,135.0,0.0,405.6666667,30.33333333,48.33333333,0.333333333,862.8933333,0.0,971.58,100.3333333,91.11,73.66666667,124.1133333,788.3666667,0.0,437.0,1046.113333,35.33333333,421.6666667,12.33333333,7,1,1,1,601.81,14583.0,100.3,799,101.0,0,99.98999023,1.0,1.0,0,11.0,1,3.0,6.0,0,0,0,0,187.0,1095339,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
327.0,44.99,2.2,0.0,0.195,-10.0,-2.395,4.333333333,0.0,0.0,0.0,61.33333333,0.0,0.0,0.0,96.28666667,0.0,48.31666667,13.33333333,8.063333333,6.666666667,5.873333333,69.91666667,0.0,111.3333333,74.69,4.333333333,135.6666667,0.0,9,1,1,0,332.46,2377.0,41.56,224,42.0,0,149.9899902,1.0,1.0,0,2.0,0,4.0,1.0,0,0,0,1,248.0,1095340,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
192.0,44.99,1.2,0.0,1.385,9.0,-1.805,1.666666667,1.333333333,14.33333333,0.666666667,18.66666667,0.333333333,0.666666667,0.0,77.25666667,0.0,46.82666667,10.66666667,7.59,8.666666667,28.29,103.1466667,0.0,13.66666667,20.93666667,3.0,57.33333333,0.0,7,1,1,0,244.91,1143.0,40.82,82,41.0,0,149.9899902,1.0,1.0,0,8.0,0,1.0,3.0,0,0,0,0,187.0,1095341,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1164.5,69.99,56.1,0.0,2.0175,660.5,43.0175,43.33333333,13.0,75.0,0.0,79.0,0.0,0.0,0.0,404.2933333,0.0,87.58333333,90.33333333,90.98666667,33.66666667,32.41333333,260.81,0.0,168.3333333,231.0666667,56.33333333,269.3333333,2.0,9,2,2,0,483.72,5663.0,69.1,394,68.0,0,149.9899902,2.0,2.0,0,8.0,1,6.0,8.0,0,1,1,1,106.0,1095342,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
582.75,69.99,10.7,0.0,0.0,439.25,32.3475,2.666666667,16.0,10.66666667,0.0,15.66666667,0.333333333,0.666666667,0.333333333,314.0166667,0.0,19.74333333,8.666666667,12.18333333,4.0,3.673333333,159.97,0.0,56.33333333,173.79,18.66666667,102.0,0.333333333,7,1,1,0,309.75,2442.0,51.63,124,52.0,0,149.9899902,1.0,1.0,0,10.0,1,5.0,5.0,0,0,0,0,187.0,1095343,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
319.5,44.99,3.1,0.0,0.0,230.5,9.3,0.666666667,0.0,10.66666667,0.0,55.0,0.333333333,0.333333333,0.0,101.74,0.0,104.0633333,11.66666667,20.46333333,10.33333333,48.93666667,91.25,0.0,41.0,114.5633333,0.666666667,52.33333333,1.0,9,3,3,0,280.95,1996.0,35.12,97,35.0,0,149.9899902,1.0,1.0,0,3.0,1,3.0,7.0,0,0,0,1,248.0,1095344,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1503.5,74.1,50.5,0.0,7.5375,1654.5,162.8475,27.0,7.0,44.0,0.0,75.33333333,0.333333333,0.666666667,0.0,440.99,0.0,237.1366667,24.33333333,17.93,7.666666667,10.15666667,119.7666667,0.0,96.0,558.3566667,34.0,119.0,0.333333333,9,2,1,0,385.99,5012.0,55.14,174,56.0,0,149.9899902,1.0,1.0,0,15.0,0,2.0,5.0,0,0,0,0,248.0,1095345,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
69.0,10.0,0.0,0.0,0.925,-34.0,-0.0375,0.333333333,0.333333333,4.0,0.0,8.666666667,0.0,0.0,0.0,32.53666667,0.0,23.80666667,2.333333333,2.556666667,4.333333333,16.62666667,34.62333333,0.0,8.0,21.72,0.666666667,10.66666667,0.0,7,4,4,0,62.75,332.0,12.55,22,57.95863987707208,0,99.98999023,1.0,1.0,0,12.0,1,5.0,4.0,0,0,0,0,187.0,1095346,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
790.75,44.99,57.0,0.0,0.355,136.25,61.9975,19.33333333,2.666666667,104.3333333,0.0,74.66666667,4.0,12.66666667,1.666666667,263.37,0.0,166.1066667,29.66666667,35.68333333,13.33333333,23.09333333,193.3633333,0.0,110.6666667,236.1133333,22.0,141.6666667,0.0,7,1,1,1,470.5,4937.0,78.42,215,79.0,0,199.9899902,2.0,2.0,0,5.0,1,3.0,6.0,0,0,0,0,150.0,1095347,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
242.75,39.99,0.0,0.0,3.8425,-43.75,-2.2825,13.66666667,1.666666667,29.66666667,0.0,52.66666667,2.666666667,8.0,1.666666667,61.85,0.0,22.14,17.66666667,9.393333333,6.333333333,2.42,31.32,0.0,83.66666667,52.67,15.33333333,92.0,1.0,9,2,1,1,684.02,4928.0,97.72,174,91.0,1,99.98999023,3.0,3.0,0,14.0,1,3.0,5.0,1,0,1,1,127.0,1095348,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
402.75,33.015,23.9,0.2925,0.55,-34.75,-42.4875,1.666666667,3.0,28.33333333,1.333333333,24.0,0.666666667,4.333333333,0.0,196.3066667,0.4,64.86666667,10.33333333,9.25,0.0,0.0,173.8566667,0.033333333,36.66666667,87.31666667,4.666666667,94.66666667,0.333333333,7,1,1,1,518.13,2825.0,86.36,123,86.0,1,99.98999023,2.0,2.0,0,8.0,1,2.0,6.0,0,0,0,0,2.0,1095349,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
246.25,23.95,0.0,0.0,0.0,-246.25,-30.845,0.0,2.333333333,31.66666667,1.666666667,12.0,1.666666667,4.0,0.0,173.49,7.373333333,53.94,13.66666667,16.95,1.333333333,2.52,137.4366667,0.0,26.33333333,89.99333333,2.333333333,70.0,0.0,7,1,1,1,330.84,1890.0,55.14,87,55.0,0,129.9899902,1.0,1.0,0,13.0,1,6.0,4.0,0,0,0,0,187.0,1095350,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
50.0,79.99,0.0,0.0,0.0,-18.0,0.0,1.333333333,3.0,3.666666667,0.0,6.666666667,0.0,0.0,0.0,24.18666667,0.0,13.5,3.0,2.923333333,1.333333333,3.6,24.26333333,0.0,3.333333333,13.42333333,4.333333333,12.33333333,0.333333333,7,2,2,0,421.2,348.0,70.2,20,70.0,0,129.9899902,1.0,1.0,0,8.0,1,3.0,7.0,0,0,0,0,187.0,1095351,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
210.25,47.49,0.0,0.0,0.0,60.75,-1.015,0.666666667,4.333333333,16.33333333,0.0,18.66666667,7.0,39.33333333,0.0,149.3266667,0.0,20.5,1.666666667,0.716666667,0.0,0.0,77.68,0.0,39.66666667,92.14333333,5.0,66.33333333,1.0,7,1,1,0,232.55,1048.0,38.76,79,39.0,0,149.9899902,1.0,1.0,0,5.0,1,4.0,6.0,0,0,0,0,187.0,1095352,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
318.0,44.99,0.0,0.0,1.3775,125.0,-1.3775,0.333333333,1.333333333,16.66666667,0.0,38.66666667,0.0,0.0,0.0,93.21666667,0.0,113.5466667,1.0,3.393333333,0.0,0.0,52.91333333,0.0,36.0,153.85,1.666666667,45.33333333,0.0,7,2,1,0,265.01,2427.0,44.17,88,44.0,0,149.9899902,1.0,1.0,0,8.0,1,5.0,4.0,0,1,0,1,187.0,1095353,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1241.75,69.99,0.0,0.0,0.0,197.25,0.7425,32.0,3.333333333,53.66666667,0.0,72.33333333,23.0,24.0,0.666666667,572.3566667,0.0,321.8033333,55.33333333,87.77,17.33333333,92.24666667,214.35,0.0,178.3333333,679.8066667,35.33333333,210.6666667,3.0,7,1,1,0,301.83,5152.0,50.31,262,50.0,0,199.9899902,1.0,1.0,0,15.0,1,3.0,6.0,0,0,0,0,187.0,1095354,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
91.25,8.4675,0.0,0.0975,0.0,-91.25,108.935,0.666666667,0.0,1.333333333,0.0,12.33333333,0.333333333,2.666666667,0.0,63.22333333,0.0,6.983333333,20.33333333,20.36333333,6.666666667,3.736666667,58.70333333,0.0,8.0,11.50333333,0.666666667,40.0,0.333333333,7,2,2,0,114.24,480.0,28.56,73,57.95863987707208,0,129.9899902,1.0,1.0,0,2.0,1,1.0,7.0,0,0,0,0,187.0,1095355,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
206.75,37.4475,0.0,0.0,0.0,-101.75,-3.335,15.0,1.333333333,38.0,0.0,61.0,1.333333333,1.333333333,1.0,122.6566667,0.0,58.86333333,38.66666667,31.38333333,4.666666667,6.24,81.71333333,0.0,87.0,99.8,16.33333333,122.6666667,0.666666667,9,1,1,1,280.45,1626.0,35.06,139,35.0,0,129.9899902,1.0,1.0,0,7.0,0,4.0,7.0,0,0,0,1,248.0,1095356,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
151.5,30.9575,0.0,0.0,0.0,-151.5,-8.4675,5.666666667,6.333333333,28.33333333,0.0,32.66666667,0.0,0.0,0.0,64.37333333,0.0,60.94333333,7.333333333,7.54,1.666666667,15.69666667,72.00666667,0.0,26.33333333,53.31,12.0,49.0,1.333333333,7,1,1,0,325.53,2467.0,54.26,94,54.0,0,149.9899902,1.0,1.0,0,3.0,0,2.0,1.0,0,0,0,0,187.0,1095357,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
313.75,10.0,0.0,0.0,0.0,202.25,0.0,2.0,0.666666667,4.666666667,0.0,39.66666667,0.0,0.0,1.0,71.19333333,0.0,60.38333333,14.33333333,9.88,10.33333333,14.20333333,47.67,0.0,60.0,83.90666667,2.666666667,62.33333333,0.333333333,9,3,2,0,124.0,2459.0,17.71,124,10.0,0,129.9899902,1.0,1.0,0,2.0,1,1.0,4.0,0,0,0,0,248.0,1095358,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
474.75,19.2175,19.725,0.0,0.0,-474.75,-31.1825,21.33333333,3.333333333,30.33333333,0.0,35.33333333,1.666666667,3.666666667,0.0,278.27,0.0,84.85,29.66666667,26.48666667,6.666666667,20.76333333,135.4233333,0.0,64.0,227.7033333,24.66666667,102.6666667,3.333333333,9,2,1,1,830.62,7016.0,118.66,168,107.0,0,149.9899902,2.0,1.0,0,1.0,1,1.0,6.0,0,0,0,0,171.0,1095359,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
541.5,40.865,0.3,0.0,0.0,-110.5,2.955,4.666666667,0.666666667,36.33333333,0.0,28.66666667,3.666666667,9.0,0.0,216.44,0.0,12.84666667,8.666666667,7.006666667,0.666666667,6.913333333,39.35,0.0,61.66666667,189.9366667,5.333333333,97.33333333,0.0,9,1,1,1,500.09,6393.0,62.51,168,54.0,0,149.9899902,1.0,1.0,0,3.0,0,3.0,3.0,1,1,0,1,248.0,1095360,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
68.75,43.7,0.0,0.0,0.0,-68.75,-26.2425,1.333333333,1.0,11.0,0.0,3.0,0.0,0.0,0.0,42.12666667,0.0,2.753333333,3.333333333,4.3,1.333333333,0.803333333,17.52333333,0.0,8.0,27.35666667,2.333333333,15.0,0.0,7,1,1,1,210.57,682.0,35.1,18,35.0,0,199.9899902,1.0,1.0,0,14.0,0,1.0,1.0,0,0,0,0,187.0,1095361,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
964.75,56.5225,49.1,6.435,7.225,314.25,-32.4325,8.333333333,1.666666667,19.0,0.333333333,17.33333333,12.0,51.33333333,0.333333333,343.0933333,3.083333333,100.8333333,12.33333333,11.28333333,0.0,0.0,295.3666667,3.083333333,50.66666667,148.56,10.0,150.3333333,0.0,9,1,1,1,669.51,4802.0,83.69,181,90.0,0,99.98999023,1.0,1.0,0,1.0,0,1.0,6.0,0,0,0,0,248.0,1095362,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
136.25,44.99,0.0,0.0,0.71,-128.25,-0.71,3.333333333,0.0,8.0,0.0,27.66666667,2.0,15.66666667,0.0,91.83666667,0.0,43.12333333,17.33333333,12.82333333,3.0,6.13,106.8433333,0.0,29.0,28.11666667,3.333333333,39.33333333,0.0,9,1,1,0,383.38,1052.0,47.92,59,52.0,1,99.98999023,3.0,3.0,0,9.0,0,5.0,5.0,0,0,0,0,102.0,1095363,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
324.0,44.99,9.0,0.0,0.0,-65.0,-9.2475,1.333333333,1.0,15.0,0.0,17.0,0.333333333,0.666666667,0.0,162.89,0.0,67.31333333,23.33333333,19.13,7.666666667,17.28,144.3866667,0.0,31.66666667,85.81666667,2.333333333,62.0,0.333333333,7,2,2,0,228.77,1882.0,45.75,101,57.95863987707208,0,149.9899902,1.0,1.0,0,3.0,0,2.0,5.0,0,0,0,0,187.0,1095364,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
603.0,83.7975,23.5,0.0,0.6875,480.0,-7.435,6.333333333,2.333333333,23.0,0.0,23.33333333,0.666666667,0.666666667,0.0,133.8166667,0.0,59.70333333,16.33333333,32.96,5.333333333,9.373333333,107.5533333,0.0,33.0,85.96666667,8.666666667,61.0,3.0,9,1,1,1,772.3,6060.0,96.54,153,101.0,0,129.9899902,1.0,1.0,0,0.0,1,1.0,1.0,0,0,0,0,248.0,1095365,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
158.75,10.0,0.0,0.0,0.0975,57.25,-0.0975,0.0,0.0,2.333333333,0.0,2.333333333,0.0,0.0,0.0,110.92,0.0,16.71666667,1.333333333,5.41,1.0,3.81,45.84,0.0,3.0,81.79333333,0.0,10.33333333,0.333333333,7,6,2,0,49.87,1285.0,9.97,16,57.95863987707208,0,29.98999023,1.0,1.0,1,1.0,0,1.0,9.0,0,0,0,1,187.0,1095366,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
621.75,49.99,8.2,0.0,0.0,11.25,23.8575,6.333333333,0.0,9.666666667,0.0,77.33333333,0.0,0.0,0.0,329.2633333,0.0,143.3466667,71.66666667,76.92,21.33333333,69.83,272.9466667,0.0,91.66666667,199.6633333,6.333333333,136.6666667,0.666666667,9,1,1,0,591.2,4961.0,73.9,194,73.0,0,199.9899902,1.0,1.0,0,1.0,1,1.0,3.0,0,0,0,0,248.0,1095367,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
179.25,28.66,0.0,0.0,0.0,-179.25,-18.66,1.0,0.0,8.0,0.0,3.0,0.666666667,0.666666667,0.0,178.95,0.0,13.19666667,2.0,6.753333333,1.0,2.743333333,85.91666667,0.0,11.33333333,106.23,1.0,26.66666667,0.0,7,1,1,1,235.51,1694.0,39.25,30,39.0,0,99.98999023,1.0,1.0,0,15.0,1,2.0,5.0,1,1,1,1,187.0,1095368,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
239.5,10.0,0.0,0.0,0.0,123.5,-1.25,1.333333333,2.0,6.0,0.0,4.333333333,0.0,0.0,0.333333333,200.48,0.0,3.226666667,6.333333333,5.15,1.333333333,2.203333333,43.72666667,0.0,22.66666667,159.9766667,3.333333333,30.66666667,0.0,7,2,2,0,134.2,1590.0,26.84,32,57.95863987707208,0,149.9899902,1.0,1.0,0,5.0,0,4.0,4.0,0,0,0,0,187.0,1095369,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
515.0,10.0,10.4,0.0,1.9,-154.0,-12.3,3.0,2.666666667,37.33333333,0.0,33.0,0.0,0.0,0.0,295.26,0.0,90.60333333,9.666666667,5.736666667,11.33333333,23.46333333,159.2133333,0.0,84.33333333,226.65,5.666666667,123.6666667,2.333333333,7,2,2,0,99.2,2954.0,19.84,174,57.95863987707208,0,99.98999023,1.0,1.0,0,4.0,1,3.0,5.0,0,0,0,0,187.0,1095370,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7.5,49.99,0.0,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.333333333,0.44,0.0,0.0,1.333333333,0.0,1.333333333,1.386666667,0.0,3.333333333,0.0,9,1,1,0,320.64,247.0,40.08,5,40.0,0,99.98999023,1.0,1.0,0,2.0,1,2.0,5.0,0,0,0,1,248.0,1095371,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
132.0,44.265,0.0,0.0,0.0,-83.0,44.0075,0.333333333,6.333333333,28.0,0.666666667,6.666666667,2.333333333,6.333333333,0.0,68.08666667,0.0,16.56,5.333333333,9.266666667,0.666666667,2.256666667,62.27333333,0.0,17.66666667,22.37666667,6.666666667,48.33333333,0.0,7,1,1,1,214.97,1373.0,35.83,64,36.0,0,99.98999023,1.0,1.0,0,2.0,1,6.0,6.0,0,0,0,0,187.0,1095372,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
834.25,77.615,8.6,0.2925,0.0,157.75,67.7125,7.333333333,1.0,40.33333333,0.0,50.33333333,2.666666667,16.0,1.666666667,603.3033333,0.0,154.7533333,21.0,17.93,0.0,0.0,543.54,0.0,58.33333333,214.5166667,8.333333333,205.6666667,0.666666667,9,1,1,1,655.42,6004.0,81.93,231,88.0,0,149.9899902,2.0,1.0,0,15.0,0,3.0,9.0,0,0,0,0,228.0,1095373,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
